Title,Link,Content,Public_Time,Source
截至11月12日24时新型冠状病毒肺炎疫情最新情况,http://www.nhc.gov.cn/yjb/s7860/202111/4412360fa9284971a4a3d76192c7c2d1.shtml,"11月12日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例75例。其中境外输入病例18例（云南6例，上海4例，天津3例，北京1例，浙江1例，福建1例，广东1例，广西1例），含1例由无症状感染者转为确诊病例（在浙江）；本土病例57例（辽宁40例，均在大连市；河北4例，均在辛集市；内蒙古4例，均在阿拉善盟；江西3例，均在上饶市；黑龙江2例，均在黑河市；北京1例，在海淀区；河南1例，在郑州市；四川1例，在成都市；云南1例，在德宏傣族景颇族自治州），含32例由无症状感染者转为确诊病例（辽宁29例，内蒙古3例）。无新增死亡病例。新增疑似病例1例，为境外输入病例（在上海）。
当日新增治愈出院病例46例，解除医学观察的密切接触者2858人，重症病例较前一日增加1例。
境外输入现有确诊病例377例（其中重症病例2例），现有疑似病例3例。累计确诊病例9846例，累计治愈出院病例9469例，无死亡病例。
截至11月12日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例1309例（其中重症病例21例），累计治愈出院病例92229例，累计死亡病例4636例，累计报告确诊病例98174例，现有疑似病例3例。累计追踪到密切接触者1294716人，尚在医学观察的密切接触者49309人。
31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者34例，其中境外输入16例，本土18例（江西13例，均在上饶市；辽宁3例，均在大连市；河南1例，在周口市；重庆1例，在沙坪坝区）；当日转为确诊病例33例（境外输入1例）；当日解除医学观察16例（境外输入13例）；尚在医学观察的无症状感染者518例（境外输入359例）。
累计收到港澳台地区通报确诊病例28930例。其中，香港特别行政区12378例（出院12072例，死亡213例），澳门特别行政区77例（出院76例），台湾地区16475例（出院13742例，死亡848例）。


（注：媒体引用时，请标注“信息来自国家卫生健康委员会官方网站”。）",2021-11-13,卫生应急办公室
截至11月15日24时新型冠状病毒肺炎疫情最新情况,http://www.nhc.gov.cn/yjb/s7860/202111/df263e648ec84a4796d199d414d084cc.shtml,"11月15日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例22例。其中境外输入病例11例（云南5例，上海2例，广东2例，浙江1例，四川1例），含2例由无症状感染者转为确诊病例（浙江1例，四川1例）；本土病例11例（辽宁7例，均在大连市；黑龙江2例，均在黑河市；北京1例，在朝阳区；云南1例，在德宏傣族景颇族自治州），含3例由无症状感染者转为确诊病例（均在辽宁）。无新增死亡病例。新增疑似病例1例，为境外输入病例（在上海）。
当日新增治愈出院病例74例，解除医学观察的密切接触者2915人，重症病例较前一日增加3例。
境外输入现有确诊病例370例（其中重症病例3例），现有疑似病例2例。累计确诊病例9896例，累计治愈出院病例9526例，无死亡病例。
截至11月15日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例1295例（其中重症病例20例），累计治愈出院病例92406例，累计死亡病例4636例，累计报告确诊病例98337例，现有疑似病例2例。累计追踪到密切接触者1298631人，尚在医学观察的密切接触者44312人。
31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者13例，其中境外输入11例，本土2例（均在云南德宏傣族景颇族自治州）；当日转为确诊病例5例（境外输入2例）；当日解除医学观察19例（境外输入17例）；尚在医学观察的无症状感染者510例（境外输入359例）。
累计收到港澳台地区通报确诊病例28960例。其中，香港特别行政区12387例（出院12092例，死亡213例），澳门特别行政区77例（出院76例），台湾地区16496例（出院13742例，死亡848例）。


（注：媒体引用时，请标注“信息来自国家卫生健康委员会官方网站”。）",2021-11-16,卫生应急办公室
截至11月16日24时新型冠状病毒肺炎疫情最新情况,http://www.nhc.gov.cn/yjb/s7860/202111/9336c261c7cb43c384b3afa6e3451101.shtml,"11月16日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例31例。其中境外输入病例23例（江苏14例，云南4例，北京1例，天津1例，上海1例，广东1例，陕西1例）；本土病例8例（均在辽宁大连市），含2例由无症状感染者转为确诊病例（均在辽宁）。无新增死亡病例。新增疑似病例2例，均为境外输入病例（均在上海）。
当日新增治愈出院病例69例，解除医学观察的密切接触者2613人，重症病例较前一日减少2例。
境外输入现有确诊病例378例（其中重症病例3例），现有疑似病例4例。累计确诊病例9919例，累计治愈出院病例9541例，无死亡病例。
截至11月16日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例1257例（其中重症病例18例），累计治愈出院病例92475例，累计死亡病例4636例，累计报告确诊病例98368例，现有疑似病例4例。累计追踪到密切接触者1299515人，尚在医学观察的密切接触者42581人。
31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者15例，其中境外输入14例，本土1例（在河南郑州市）；当日转为确诊病例2例（无境外输入）；当日解除医学观察23例（境外输入21例）；尚在医学观察的无症状感染者500例（境外输入352例）。
累计收到港澳台地区通报确诊病例28963例。其中，香港特别行政区12388例（出院12099例，死亡213例），澳门特别行政区77例（出院76例），台湾地区16498例（出院13742例，死亡848例）。


（注：媒体引用时，请标注“信息来自国家卫生健康委员会官方网站”。）",2021-11-17,卫生应急办公室
截至12月10日24时新型冠状病毒肺炎疫情最新情况,http://www.nhc.gov.cn/yjb/s7860/202112/950ec08b21c3460bb710b19e50ee37ec.shtml,"12月10日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例87例。其中境外输入病例36例（广西15例，山东7例，上海6例，四川5例，陕西2例，云南1例），含8例由无症状感染者转为确诊病例（广西4例，四川4例）；本土病例51例（浙江35例，其中绍兴市17例、宁波市14例、杭州市4例；内蒙古15例，均在呼伦贝尔市；云南1例，在德宏傣族景颇族自治州），含20例由无症状感染者转为确诊病例（均在浙江）。无新增死亡病例。无新增疑似病例。
　　当日新增治愈出院病例37例，解除医学观察的密切接触者773人，重症病例较前一日减少1例。
　　境外输入现有确诊病例493例（其中重症病例3例），现有疑似病例1例。累计确诊病例10431例，累计治愈出院病例9938例，无死亡病例。
　　截至12月10日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例1272例（其中重症病例28例），累计治愈出院病例93696例，累计死亡病例4636例，累计报告确诊病例99604例，现有疑似病例1例。累计追踪到密切接触者1355094人，尚在医学观察的密切接触者47250人。
　　31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者30例，其中境外输入16例，本土14例（浙江13例，其中绍兴市7例、宁波市5例、杭州市1例；江苏1例，在无锡市）；当日转为确诊病例28例（境外输入8例）；当日解除医学观察21例（境外输入18例）；尚在医学观察的无症状感染者489例（境外输入403例）。
　　累计收到港澳台地区通报确诊病例29280例。其中，香港特别行政区12482例（出院12159例，死亡213例），澳门特别行政区77例（出院77例），台湾地区16721例（出院13742例，死亡848例）。
 
（注：媒体引用时，请标注“信息来自国家卫生健康委员会官方网站”。）",2021-12-11,卫生应急办公室
截至12月29日24时新型冠状病毒肺炎疫情最新情况,http://www.nhc.gov.cn/yjb/s7860/202112/2ae68bf0b0c144f0a37ab258a6f2c6bc.shtml,"12月29日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例207例。其中境外输入病例51例（上海17例，广东10例，天津4例，福建4例，广西4例，云南4例，浙江3例，北京1例，山东1例，湖北1例，四川1例，陕西1例），含2例由无症状感染者转为确诊病例（天津1例，四川1例）；本土病例156例（陕西155例，均在西安市；广西1例，在防城港市）。无新增死亡病例。新增疑似病例2例，均为境外输入病例（均在上海）。
当日新增治愈出院病例59例，解除医学观察的密切接触者3882人，重症病例较前一日增加1例。
境外输入现有确诊病例770例（其中重症病例3例），现有疑似病例2例。累计确诊病例11055例，累计治愈出院病例10285例，无死亡病例。
截至12月29日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例2563例（其中重症病例15例），累计治愈出院病例94691例，累计死亡病例4636例，累计报告确诊病例101890例，现有疑似病例2例。累计追踪到密切接触者1418221人，尚在医学观察的密切接触者51144人。
31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者27例，其中境外输入26例，本土1例（在上海浦东新区）；当日转为确诊病例2例（均为境外输入）；当日解除医学观察14例（境外输入13例）；尚在医学观察的无症状感染者507例（境外输入477例）。
累计收到港澳台地区通报确诊病例29660例。其中，香港特别行政区12618例（出院12191例，死亡213例），澳门特别行政区78例（出院77例），台湾地区16964例（出院13742例，死亡850例）。



（注：媒体引用时，请标注“信息来自国家卫生健康委员会官方网站”。）",2021-12-30,卫生应急办公室
截至11月12日24时新型冠状病毒肺炎疫情最新情况,http://www.nhc.gov.cn/yjb/s7860/202011/f952b1c45e414dcfbcdea6efd556f4bd.shtml,"11月12日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例8例，均为境外输入病例（上海3例，内蒙古1例，河南1例，四川1例，陕西1例，甘肃1例）；无新增死亡病例；无新增疑似病例。
当日新增治愈出院病例27例，解除医学观察的密切接触者1259人，重症病例与前一日持平。
境外输入现有确诊病例354例（其中重症病例3例），现有疑似病例2例。累计确诊病例3662例，累计治愈出院病例3308例，无死亡病例。
截至11月12日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例394例（其中重症病例3例），累计治愈出院病例81279例，累计死亡病例4634例，累计报告确诊病例86307例，现有疑似病例2例。累计追踪到密切接触者872244人，尚在医学观察的密切接触者15977人。
31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者15例（均为境外输入）；当日转为确诊病例1例（为境外输入）；当日解除医学观察45例（境外输入21例）；尚在医学观察无症状感染者697例（境外输入450例）。
累计收到港澳台地区通报确诊病例6065例。其中，香港特别行政区5430例（出院5170例，死亡108例），澳门特别行政区46例（出院46例），台湾地区589例（出院532例，死亡7例）。


（注：媒体引用时，请标注“信息来自国家卫生健康委员会官方网站”。）",2020-11-13,卫生应急办公室
截至11月15日24时新型冠状病毒肺炎疫情最新情况,http://www.nhc.gov.cn/yjb/s7860/202011/ad806976acce438ab5c48e187e907fc1.shtml,"11月15日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例8例，均为境外输入病例（四川3例，广东2例，山西1例，江苏1例，陕西1例）；无新增死亡病例；新增疑似病例1例，为境外输入病例（在上海）。
当日新增治愈出院病例19例，解除医学观察的密切接触者1365人，重症病例与前一日持平。
境外输入现有确诊病例353例（其中重症病例4例），现有疑似病例3例。累计确诊病例3701例，累计治愈出院病例3348例，无死亡病例。
截至11月15日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例374例（其中重症病例4例），累计治愈出院病例81338例，累计死亡病例4634例，累计报告确诊病例86346例，现有疑似病例3例。累计追踪到密切接触者873756人，尚在医学观察的密切接触者14232人。
31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者14例（均为境外输入）；当日转为确诊病例1例（为境外输入）；当日解除医学观察78例（境外输入20例）；尚在医学观察无症状感染者548例（境外输入416例）。
累计收到港澳台地区通报确诊病例6106例。其中，香港特别行政区5458例（出院5194例，死亡108例），澳门特别行政区46例（出院46例），台湾地区602例（出院536例，死亡7例）。


（注：媒体引用时，请标注“信息来自国家卫生健康委员会官方网站”。）",2020-11-16,卫生应急办公室
截至11月16日24时新型冠状病毒肺炎疫情最新情况,http://www.nhc.gov.cn/yjb/s7860/202011/91d91013372a4232a83fab128a482909.shtml,"11月16日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例15例，均为境外输入病例（四川6例，上海4例，广东3例，天津1例，山东1例）；无新增死亡病例；无新增疑似病例。
当日新增治愈出院病例36例，解除医学观察的密切接触者581人，重症病例与前一日持平。
境外输入现有确诊病例334例（其中重症病例4例），现有疑似病例2例。累计确诊病例3716例，累计治愈出院病例3382例，无死亡病例。
截至11月16日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例353例（其中重症病例4例），累计治愈出院病例81374例，累计死亡病例4634例，累计报告确诊病例86361例，现有疑似病例2例。累计追踪到密切接触者874106人，尚在医学观察的密切接触者13995人。
31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者12例（均为境外输入）；当日转为确诊病例3例（均为境外输入）；当日解除医学观察45例（境外输入19例）；尚在医学观察无症状感染者512例（境外输入406例）。
累计收到港澳台地区通报确诊病例6115例。其中，香港特别行政区5466例（出院5198例，死亡108例），澳门特别行政区46例（出院46例），台湾地区603例（出院536例，死亡7例）。


（注：媒体引用时，请标注“信息来自国家卫生健康委员会官方网站”。）",2020-11-17,卫生应急办公室
截至12月10日24时新型冠状病毒肺炎疫情最新情况,http://www.nhc.gov.cn/yjb/s7860/202012/9c71024c45bf43548469204f9e9e064b.shtml,"12月10日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例15例，其中境外输入病例9例（上海5例，广东3例，云南1例），本土病例6例（四川4例，黑龙江2例）；无新增死亡病例；无新增疑似病例。
当日新增治愈出院病例8例，解除医学观察的密切接触者218人，重症病例与前一日持平。
境外输入现有确诊病例246例（其中重症病例3例），现有疑似病例3例。累计确诊病例3989例，累计治愈出院病例3743例，无死亡病例。
截至12月10日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例292例（其中重症病例5例），累计治愈出院病例81762例，累计死亡病例4634例，累计报告确诊病例86688例，现有疑似病例3例。累计追踪到密切接触者885676人，尚在医学观察的密切接触者6708人。
31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者7例（境外输入6例）；当日转为确诊病例2例（均为境外输入）；当日解除医学观察6例（均为境外输入）；尚在医学观察无症状感染者200例（境外输入191例）。
累计收到港澳台地区通报确诊病例8061例。其中，香港特别行政区7291例（出院5900例，死亡114例），澳门特别行政区46例（出院46例），台湾地区724例（出院590例，死亡7例）。


（注：媒体引用时，请标注“信息来自国家卫生健康委员会官方网站”。）",2020-12-11,卫生应急办公室
截至12月29日24时新型冠状病毒肺炎疫情最新情况,http://www.nhc.gov.cn/yjb/s7860/202012/59afa466d1ff416f93070dd20c4f990c.shtml,"12月29日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例24例，其中境外输入病例17例（上海7例，天津3例，内蒙古2例，福建2例，浙江1例，山东1例，广东1例），本土病例7例（辽宁5例，北京1例，黑龙江1例）；无新增死亡病例；无新增疑似病例。
当日新增治愈出院病例16例，解除医学观察的密切接触者399人，重症病例较前一日增加1例。
境外输入现有确诊病例269例（其中重症病例3例），无现有疑似病例。累计确诊病例4247例，累计治愈出院病例3978例，无死亡病例。
截至12月29日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例356例（其中重症病例6例），累计治愈出院病例82037例，累计死亡病例4634例，累计报告确诊病例87027例，无现有疑似病例。累计追踪到密切接触者903528人，尚在医学观察的密切接触者12846人。
31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者17例（境外输入10例）；当日转为确诊病例4例（境外输入1例）；当日解除医学观察6例（境外输入5例）；尚在医学观察无症状感染者269例（境外输入219例）。
累计收到港澳台地区通报确诊病例9565例。其中，香港特别行政区8724例（出院7616例，死亡143例），澳门特别行政区46例（出院46例），台湾地区795例（出院661例，死亡7例）。


（注：媒体引用时，请标注“信息来自国家卫生健康委员会官方网站”。）",2020-12-30,卫生应急办公室
